#separator:tab
#html:false
#tags column:17
#columns:word	rank	word_furigana	reading	type	pos	english	nepali	sentence1	sentence1_en	sentence2	sentence2_en	sentence3	sentence3_en	frame	note	tags
宗教	355	宗教[しゅうきょう]	しゅうきょう	noun	noun	religion	धर्म	世界[せかい]には 様々[さまざま]な 宗教[しゅうきょう]がある。	There are various religions in the world.	宗教[しゅうきょう]によって 食[た]べられない 物[もの]がある 人[ひと]もいる。	Some people cannot eat certain things due to religion.	日本人[にほんじん]は 宗教[しゅうきょう]に 対[たい]する 考[かんが]え 方[かた]が 独特[どくとく]だと 言[い]われる。	Japanese attitudes toward religion are said to be unique.	〜という宗教／宗教的な	Reading-passage word for culture topics. 信じる (batch 1) pairs: 宗教を信じる.	N3 batch3 day15 noun
芸術	356	芸術[げいじゅつ]	げいじゅつ	noun	noun	art; the arts	कला	秋[あき]は 芸術[げいじゅつ]の 季節[きせつ]と 言[い]われる。	Autumn is called the season of art.	彼女[かのじょ]は 芸術[げいじゅつ] 的[てき]な 才能[さいのう]がある。	She has artistic talent.	この 建物[たてもの]は 芸術[げいじゅつ] 作品[さくひん]のようだ。	This building is like a work of art.	芸術的な／芸術作品	芸術の秋 = set autumn phrase. 美術 = fine art (museums); 芸術 = art broadly.	N3 batch3 day15 noun
気候	357	気候[きこう]	きこう	noun	noun	climate	हावापानी; जलवायु	日本[にほん]の 気候[きこう]は 四季[しき]がはっきりしている。	Japan's climate has four distinct seasons.	この 地域[ちいき]は 一年中[いちねんじゅう] 温暖[おんだん]な 気候[きこう]だ。	This region has a warm climate all year round.	気候[きこう]の 変化[へんか]が 農業[のうぎょう]に 影響[えいきょう]を 与[あた]えている。	Climate change is affecting agriculture.	気候がいい／温暖な気候	気候 = climate (long-term); 天気 = weather (today); 天候 = weather conditions (formal).	N3 batch3 day15 noun
気温	358	気温[きおん]	きおん	noun	noun	(air) temperature	तापक्रम (हावा)	今日[きょう]の 最高[さいこう] 気温[きおん]は 三十五度[さんじゅうごど]だそうだ。	Today's high is apparently 35 degrees.	朝[あさ]と 昼[ひる]の 気温[きおん] 差[さ]が 大[おお]きい。	The temperature difference between morning and noon is large.	気温[きおん]が 下[さ]がって、 秋[あき]らしくなってきた。	The temperature has dropped and it is feeling like autumn.	気温が上がる・下がる／最高気温	Weather-forecast vocabulary: 最高気温/最低気温. 温度 = temperature of things (next).	N3 batch3 day15 noun
温度	359	温度[おんど]	おんど	noun	noun	temperature (of things)	तापक्रम (वस्तु)	エアコンの 温度[おんど]を 下[さ]げてもいいですか。	May I lower the air conditioner temperature?	お 風呂[ふろ]の 温度[おんど]は 四十度[よんじゅうど]ぐらいがいい。	Around 40 degrees is good for bath temperature.	この 料理[りょうり]は 温度[おんど] 管理[かんり]が 難[むずか]しい。	Temperature control is difficult for this dish.	温度を上げる・下げる／温度計	気温 = outdoor air; 温度 = things (bath, aircon, oven); 体温 = body temperature.	N3 batch3 day15 noun
地球	360	地球[ちきゅう]	ちきゅう	noun	noun	the Earth	पृथ्वी	地球[ちきゅう]は 太陽[たいよう]の 周[まわ]りを 回[まわ]っている。	The Earth revolves around the sun.	地球[ちきゅう] 温暖[おんだん] 化[か]は 世界[せかい] 共通[きょうつう]の 課題[かだい]だ。	Global warming is a challenge common to the whole world.	地球[ちきゅう]にやさしい 生活[せいかつ]を 心[こころ]がけよう。	Let us try to live in an earth-friendly way.	地球温暖化／地球にやさしい	地球温暖化 = global warming — environment-passage constant. 〜にやさしい = friendly to.	N3 batch3 day15 noun
手術	361	手術[しゅじゅつ]	しゅじゅつ	noun	noun / suru-verb	surgery; operation	शल्यक्रिया	父[ちち]は 来週[らいしゅう]、 目[め]の 手術[しゅじゅつ]を 受[う]ける。	My father will have eye surgery next week.	手術[しゅじゅつ]は 三時間[さんじかん]かかった。	The surgery took three hours.	手術[しゅじゅつ]の 後[あと]、 回復[かいふく]は 順調[じゅんちょう]です。	After the operation, recovery is going smoothly.	手術を受ける・する	手術を受ける = undergo surgery (patient side). Hard reading: しゅじゅつ — pronunciation question bait.	N3 batch3 day15 noun
合計	362	合計[ごうけい]	ごうけい	noun	noun / suru-verb	total; sum	जम्मा; कुल	合計[ごうけい]で 五千円[ごせんえん]になります。	The total comes to 5,000 yen.	三回[さんかい]の 試験[しけん]の 点数[てんすう]を 合計[ごうけい]した。	I totaled the scores of the three tests.	参加者[さんかしゃ]は 合計[ごうけい] 百人[ひゃくにん]を 超[こ]えた。	Participants totaled over one hundred.	合計で＋amount／Aを合計する	Register phrase: 合計で〜円になります. 計 alone also = total on receipts.	N3 batch3 day15 noun
区別	363	区別[くべつ]	くべつ	noun	noun / suru-verb	distinction; telling apart	भिन्नता छुट्याउनु	この 二[ふた]つの 漢字[かんじ]の 区別[くべつ]が 難[むずか]しい。	Telling these two kanji apart is difficult.	夢[ゆめ]と 現実[げんじつ]の 区別[くべつ]がつかなくなった。	I could no longer tell dream from reality.	仕事[しごと]とプライベートを 区別[くべつ]している。	I keep work and private life separate.	AとBを区別する／区別がつく・つかない	区別がつかない = cannot tell apart — use it for your homophone pairs. 差別 = discrimination (different!).	N3 batch3 day15 noun
細かい	364	細[こま]かい	こまかい	adj	i-adjective	fine; detailed; small (money)	मसिनो; विस्तृत; खुद्रा	細[こま]かい 字[じ]が 読[よ]みにくくなってきた。	Fine print has become hard to read.	細[こま]かいことは 後[あと]で 決[き]めましょう。	Let us decide the details later.	すみません、 細[こま]かいお 金[かね]がありません。	Sorry, I do not have small change.	細かい＋N（字・お金・こと）	細かいお金 = small change (register phrase). 細かい人 = detail-oriented (or nitpicky).	N3 batch3 day15 adj
濃い	365	濃[こ]い	こい	adj	i-adjective	thick; dark; strong (taste, color)	गाढा; कडा (स्वाद)	濃[こ]いコーヒーを 飲[の]むと 眠[ねむ]れなくなる。	If I drink strong coffee, I cannot sleep.	彼女[かのじょ]は 濃[こ]い 青[あお]のシャツを 着[き]ていた。	She was wearing a dark blue shirt.	この 店[みせ]の 味[あじ]は 少[すこ]し 濃[こ]い。	The flavors at this place are a bit strong.	濃い＋N（味・色・コーヒー）	Opposite: 薄い. Taste, color, coffee, fog (濃い霧) — one adjective.	N3 batch3 day15 adj
硬い	366	硬[かた]い	かたい	adj	i-adjective	hard; stiff; formal	कडा; साह्रो	この 肉[にく]は 硬[かた]くて 食[た]べにくい。	This meat is tough and hard to eat.	緊張[きんちょう]で 表情[ひょうじょう]が 硬[かた]くなっている。	His expression is stiff with nervousness.	そんなに 硬[かた]く 考[かんが]えなくてもいいよ。	You do not have to think about it so rigidly.	硬い＋N（肉・パン・表情）	Kanji trio: 硬い (physically hard), 固い (firm/tight), 堅い (solid/reliable) — kanji-section favourite.	N3 batch3 day15 adj
柔らかい	367	柔[やわ]らかい	やわらかい	adj	i-adjective	soft; tender; flexible	नरम	この パンは 柔[やわ]らかくておいしい。	This bread is soft and delicious.	赤[あか]ちゃんの 肌[はだ]は 柔[やわ]らかい。	A baby's skin is soft.	彼[かれ]は 頭[あたま]が 柔[やわ]らかくて、いいアイデアを 出[だ]す。	He is flexible-minded and comes up with good ideas.	柔らかい＋N／頭が柔らかい	頭が柔らかい・硬い = flexible/rigid thinking. Also written 軟らかい.	N3 batch3 day15 adj
穏やか	368	穏[おだ]やか	おだやか	adj	na-adjective	calm; gentle; mild	शान्त; नम्र	今日[きょう]は 風[かぜ]もなく、 穏[おだ]やかな 天気[てんき]だ。	Today is calm weather with no wind.	祖父[そふ]は 穏[おだ]やかな 性格[せいかく]で、 怒[おこ]ったことがない。	My grandfather has a gentle nature and has never gotten angry.	穏[おだ]やかな 海[うみ]を 見[み]ていると 心[こころ]が 落[お]ち 着[つ]く。	Watching the calm sea settles my mind.	穏やかな＋N（天気・性格・海）	Weather, sea, personality. 落ち着いた is close for people.	N3 batch3 day15 adj
派手	369	派手[はで]	はで	adj	na-adjective	flashy; showy	भड्किलो	彼女[かのじょ]は 派手[はで]な 服[ふく]が 好[す]きだ。	She likes flashy clothes.	結婚式[けっこんしき]は 派手[はで]にしたくない。	I do not want a showy wedding.	その 色[いろ]はちょっと 派手[はで]すぎませんか。	Is that color not a bit too loud?	派手な＋N／派手すぎる	Opposite: 地味 (next word). Clothes, colors, lifestyles.	N3 batch3 day15 adj
地味	370	地味[じみ]	じみ	adj	na-adjective	plain; subdued; unglamorous	सादा; फिका	彼[かれ]はいつも 地味[じみ]な 色[いろ]の 服[ふく]を 着[き]ている。	He always wears plain-colored clothes.	地味[じみ]な 仕事[しごと]だが、 誰[だれ]かがやらなければならない。	It is unglamorous work, but someone has to do it.	髪[かみ]を 切[き]ったら、 地味[じみ]な 印象[いんしょう]になった。	After cutting my hair, my look became plainer.	地味な＋N（色・服・仕事）	Pair with 派手. 地味に (slang) = quietly/actually: 地味に痛い = it actually hurts.	N3 batch3 day15 adj
贅沢	371	贅沢[ぜいたく]	ぜいたく	adj	na-adjective / noun	luxurious; extravagant	विलासी; महँगो शौख	たまには 贅沢[ぜいたく]な 食事[しょくじ]もいいだろう。	A luxurious meal once in a while is fine.	贅沢[ぜいたく]を 言[い]えば、もう 一部屋[ひとへや] 欲[ほ]しい。	If I am being greedy, I would like one more room.	休日[きゅうじつ]に 何[なに]もしないのが 一番[いちばん]の 贅沢[ぜいたく]だ。	Doing nothing on a day off is the greatest luxury.	贅沢な＋N／贅沢を言う	Kanji is hard — reading ぜいたく is what matters. 贅沢を言えば = if I could ask for more.	N3 batch3 day15 adj
高級	372	高級[こうきゅう]	こうきゅう	adj	na-adjective	high-class; high-grade	उच्च स्तरको; महँगो	駅前[えきまえ]に 高級[こうきゅう]ホテルが 建[た]った。	A luxury hotel was built in front of the station.	このレストランは 高級[こうきゅう]すぎて 入[はい]りにくい。	This restaurant is too fancy to walk into casually.	高級[こうきゅう]な 肉[にく]をもらったので、 今夜[こんや]はすき 焼[や]きだ。	We got high-grade meat, so tonight is sukiyaki.	高級＋N（ホテル・車・肉）	高級 = expensive-grade things; 上級 = advanced level (courses). Do not mix.	N3 batch3 day15 adj
不思議	373	不思議[ふしぎ]	ふしぎ	adj	na-adjective / noun	mysterious; strange; wondrous	अचम्मको; रहस्यमय	彼[かれ]とは 初[はじ]めて 会[あ]った 気[き]がしない。 不思議[ふしぎ]な 人[ひと]だ。	It does not feel like our first meeting. He is a curious person.	この 薬[くすり]を 飲[の]むと、 不思議[ふしぎ]と 元気[げんき]が 出[で]る。	Strangely enough, this medicine gives me energy.	彼女[かのじょ]が 怒[おこ]るのも 不思議[ふしぎ]ではない。	It is no wonder she got angry.	不思議な＋N／不思議と／〜ても不思議ではない	不思議ではない = no wonder. 不思議と = strangely (adverbial).	N3 batch3 day15 adj
重要	374	重要[じゅうよう]	じゅうよう	adj	na-adjective	important (formal)	महत्त्वपूर्ण	ここが 今日[きょう]の 会議[かいぎ]の 重要[じゅうよう]なポイントです。	This is the important point of today's meeting.	健康[けんこう] 管理[かんり]は 仕事[しごと]と 同[おな]じくらい 重要[じゅうよう]だ。	Managing your health is as important as work.	重要[じゅうよう]な 書類[しょるい]なので、なくさないでください。	These are important documents, so please do not lose them.	重要な＋N／重要なのは〜だ	Written/formal 大切. Reading passages: 最も重要なのは = the most important thing is.	N3 batch3 day15 adj
明らか	375	明[あき]らか	あきらか	adj	na-adjective	clear; obvious	स्पष्ट; प्रस्ट	彼[かれ]が 嘘[うそ]をついているのは 明[あき]らかだ。	It is obvious he is lying.	調査[ちょうさ]で 新[あたら]しい 事実[じじつ]が 明[あき]らかになった。	The survey brought a new fact to light.	会社[かいしゃ]は 事故[じこ]の 原因[げんいん]を 明[あき]らかにした。	The company disclosed the cause of the accident.	明らかに＋V／明らかになる・にする	明らかになる = come to light; 明らかにする = reveal. News-Japanese core.	N3 batch3 day15 adj
偉い	376	偉[えら]い	えらい	adj	i-adjective	great; admirable; high-ranking	महान्; प्रशंसनीय	毎日[まいにち] 自分[じぶん]で 弁当[べんとう]を 作[つく]るなんて、 偉[えら]いね。	Making your own lunch every day — impressive.	偉[えら]い 人[ひと]の 話[はなし]は 長[なが]いことが 多[おお]い。	Speeches by important people are often long.	偉[えら]そうな 言[い]い 方[かた]をしないでください。	Please do not talk in that condescending way.	偉い＋N／偉そうな	Praise (えらい！) and status (偉い人 = bigwig). 偉そう = acting superior — negative.	N3 batch3 day16 adj
必死	377	必死[ひっし]	ひっし	adj	na-adjective	desperate; frantic	जीउज्यान लगाएर; मरिहत्ते	終電[しゅうでん]に 間[ま]に 合[あ]うように 必死[ひっし]で 走[はし]った。	I ran desperately to make the last train.	彼[かれ]は 家族[かぞく]のために 必死[ひっし]に 働[はたら]いている。	He works frantically for his family.	必死[ひっし]な 顔[かお]で 頼[たの]まれて、 断[ことわ]れなかった。	He asked with such a desperate face that I could not refuse.	必死で／必死に＋V	Literally 必ず死ぬ — with all one's might. 一生懸命 is the neutral cousin.	N3 batch3 day16 adj
夢中	378	夢中[むちゅう]	むちゅう	adj	na-adjective	absorbed in; crazy about	मग्न; झुमेको	息子[むすこ]はゲームに 夢中[むちゅう]になっている。	My son is absorbed in video games.	彼女[かのじょ]は 最近[さいきん]、 韓国[かんこく]ドラマに 夢中[むちゅう]だ。	She is crazy about Korean dramas lately.	夢中[むちゅう]で 本[ほん]を 読[よ]んでいたら、 終点[しゅうてん]まで 来[き]てしまった。	I was so absorbed in my book that I rode to the last stop.	Aに夢中になる／夢中で＋V	〜に夢中になる = get hooked on. Literally inside a dream.	N3 batch3 day16 adj
退屈	379	退屈[たいくつ]	たいくつ	adj	na-adjective / noun / suru-verb	boring; bored	पट्यारलाग्दो; दिक्क	映画[えいが]は 退屈[たいくつ]で、 途中[とちゅう]で 寝[ね]てしまった。	The movie was boring and I fell asleep partway through.	休[やす]みの 日[ひ]は 暇[ひま]すぎて 退屈[たいくつ]だ。	On days off I have so much free time I am bored.	長[なが]い 待[ま]ち 時間[じかん]に 退屈[たいくつ]している 子[こ]どもたち。	Children bored during the long wait.	Aが退屈だ／退屈する	退屈な映画 = the movie is boring; 退屈する = I am bored. つまらない = casual version.	N3 batch3 day16 adj
別々	380	別々[べつべつ]	べつべつ	adj	na-adjective / noun	separate	छुट्टाछुट्टै	お 会計[かいけい]は 別々[べつべつ]でお 願[ねが]いします。	Separate checks, please.	二人[ふたり]は 別々[べつべつ]の 会社[かいしゃ]で 働[はたら]いている。	The two work at separate companies.	荷物[にもつ]は 別々[べつべつ]に 送[おく]ってください。	Please ship the packages separately.	別々に＋V／別々の＋N	Restaurant essential: 別々でお願いします = split the bill. 別に = (not) particularly — different word.	N3 batch3 day16 adj
つい	381	つい	つい	adv	adverb	unintentionally; by accident (habit); just (now)	थाहै नपाई; भर्खरै	ダイエット 中[ちゅう]なのに、つい 食[た]べてしまった。	I am on a diet, but I ended up eating anyway.	課長[かちょう]の 前[まえ]で、つい 本当[ほんとう]のことを 言[い]ってしまった。	In front of the section chief, I accidentally blurted out the truth.	彼[かれ]ならつい 先[さき]ほど 帰[かえ]りましたよ。	He left just a moment ago.	つい＋V-てしまう／つい先ほど	つい〜てしまう = could not help doing — grammar-section pattern. つい先ほど = just now.	N3 batch3 day16 adv
うっかり	382	うっかり	うっかり	adv	adverb	carelessly; absent-mindedly	बिर्सेर; असावधानीले	うっかり 傘[かさ]を 電車[でんしゃ]に 忘[わす]れてしまった。	I carelessly left my umbrella on the train.	うっかりして、 約束[やくそく]の 時間[じかん]を 間違[まちが]えた。	I was not paying attention and mistook the meeting time.	秘密[ひみつ]をうっかり 話[はな]してしまいそうになった。	I almost let the secret slip.	うっかり＋V-てしまう／うっかりする	Careless slips. つい = could not resist; うっかり = was not paying attention.	N3 batch3 day16 adv
思わず	383	思[おも]わず	おもわず	adv	adverb	in spite of oneself; reflexively	नसोची; अनायासै	おかしくて、 思[おも]わず 笑[わら]ってしまった。	It was so funny I laughed in spite of myself.	痛[いた]くて 思[おも]わず 声[こえ]が 出[で]た。	It hurt so much a sound escaped me.	びっくりして、 思[おも]わず 手[て]に 持[も]っていた 物[もの]を 落[お]とした。	Startled, I reflexively dropped what I was holding.	思わず＋V-てしまう	Reflex reactions — body acts before mind. つい = habit/temptation; 思わず = reflex.	N3 batch3 day16 adv
一応	384	一応[いちおう]	いちおう	adv	adverb	tentatively; just in case; more or less	एकपटकलाई; भन्नुपर्दा	一応[いちおう]、 傘[かさ]を 持[も]って 行[い]こう。	Let us take umbrellas, just in case.	一応[いちおう] 説明[せつめい]は 読[よ]みましたが、まだ 分[わ]からない 点[てん]があります。	I did read the explanation, but there are still points I do not understand.	「 大学[だいがく]を 出[で]ていますか。」「 一応[いちおう]。」	Did you graduate from university? — Well, technically, yes.	一応、〜／一応＋V	Hedge word of Japanese life: for now / technically / just in case. Softens claims.	N3 batch3 day16 adv
相変わらず	385	相変[あいか]わらず	あいかわらず	adv	adverb	as always; same as ever	सधैँ झैँ; उस्तै	彼[かれ]は 相変[あいか]わらず 忙[いそが]しそうだ。	He seems as busy as ever.	相変[あいか]わらず 物価[ぶっか]が 高[たか]い。	Prices are high, same as always.	「 最近[さいきん]どう？」「 相変[あいか]わらずだよ。」	How have you been? — Same as always.	相変わらず＋adj／V／相変わらずだ	Reunion small-talk word. Neutral-to-fond nuance.	N3 batch3 day16 adv
いよいよ	386	いよいよ	いよいよ	adv	adverb	finally; at last (climax)	बल्ल; अन्ततः (मुख्य क्षण)	いよいよ 明日[あした]、 試験[しけん] 当日[とうじつ]だ。	Tomorrow is finally exam day.	いよいよ 夏休[なつやす]みが 始[はじ]まる。	Summer vacation is finally starting.	雨[あめ]がいよいよ 強[つよ]くなってきた。	The rain has grown even stronger.	いよいよ＋N／V	Rising tension before a big moment. とうとう/ついに = finally (result); いよいよ = here it comes.	N3 batch3 day16 adv
ますます	387	ますます	ますます	adv	adverb	more and more; increasingly	झन्झन्; बढ्दै	スマホは ますます 便利[べんり]になっている。	Smartphones are becoming more and more convenient.	雨[あめ]は ますます 強[つよ]くなった。	The rain grew stronger and stronger.	彼女[かのじょ]の 日本語[にほんご]は ますます 上手[じょうず]になっている。	Her Japanese is getting better and better.	ますます＋adj／V	Formal だんだん+. Business letter set phrase: ますますご活躍のことと…	N3 batch3 day16 adv
次第に	388	次第[しだい]に	しだいに	adv	adverb	gradually (written)	बिस्तारै; क्रमशः	空[そら]が 次第[しだい]に 暗[くら]くなってきた。	The sky gradually grew dark.	痛[いた]みは 次第[しだい]に 弱[よわ]くなるでしょう。	The pain should gradually weaken.	新[あたら]しい 生活[せいかつ]に 次第[しだい]に 慣[な]れていった。	I gradually got used to the new life.	次第に＋V	Written だんだん. Bonus: N＋次第 (しだい) = depending on / as soon as — N3 grammar, same kanji.	N3 batch3 day16 adv
早速	389	早速[さっそく]	さっそく	adv	adverb	right away; immediately (acting on something new)	तुरुन्तै (नयाँ कुरामा)	新[あたら]しい 炊飯器[すいはんき]を 早速[さっそく] 使[つか]ってみた。	I tried out the new rice cooker right away.	アドバイスをもらったので、 早速[さっそく] 実行[じっこう]します。	I got the advice, so I will act on it immediately.	早速[さっそく]ですが、 本題[ほんだい]に 入[はい]りましょう。	Without further ado, let us get to the main topic.	早速＋V／早速ですが	早速ですが = meeting/email opener to skip small talk. すぐに = neutral; 早速 = eager.	N3 batch3 day16 adv
まもなく	390	まもなく	まもなく	adv	adverb	soon; shortly (announcements)	चाँडै; केही बेरमा	まもなく 二番線[にばんせん]に 電車[でんしゃ]が 参[まい]ります。	A train will soon arrive at track two.	映画[えいが]はまもなく 始[はじ]まります。	The movie will begin shortly.	開店[かいてん]からまもなく、 店[みせ]は 満席[まんせき]になった。	Shortly after opening, the shop was full.	まもなく＋V	The station-announcement word — you hear it daily. Written 間もなく. もうすぐ = spoken.	N3 batch3 day16 adv
再び	391	再[ふたた]び	ふたたび	adv	adverb	again; once more (written)	फेरि; पुनः	彼[かれ]は 十年[じゅうねん] 後[ご]、 再[ふたた]び 日本[にほん]の 土[つち]を 踏[ふ]んだ。	Ten years later, he set foot on Japanese soil again.	同[おな]じ 失敗[しっぱい]を 再[ふたた]び 繰[く]り 返[かえ]してはいけない。	We must not repeat the same failure again.	再[ふたた]び 会[あ]える 日[ひ]を 楽[たの]しみにしています。	I look forward to the day we can meet again.	再び＋V	Written また. Kanji 再 lives in 再会, 再開, 再放送 — learn the family.	N3 batch3 day16 adv
何とか	392	何[なん]とか	なんとか	adv	adverb	somehow; barely; one way or another	जसोतसो; कुनै न कुनै उपायले	何[なん]とか 締[し]め 切[き]りに 間[ま]に 合[あ]った。	I somehow made the deadline.	難[むずか]しい 問題[もんだい]だが、 何[なん]とかなるだろう。	It is a hard problem, but it will work out somehow.	何[なん]とかしてください。	Please do something about it.	何とか＋V／何とかなる／何とかする	何とかなる = it will work out (Japanese life philosophy). 何とかする = I will manage it.	N3 batch3 day16 adv
恐らく	393	恐[おそ]らく	おそらく	adv	adverb	probably (written)	सम्भवतः	恐[おそ]らく 彼[かれ]は 来[こ]ないだろう。	He probably will not come.	恐[おそ]らく 明日[あした]は 雨[あめ]になるでしょう。	It will probably rain tomorrow.	この 問題[もんだい]は 恐[おそ]らく 世界[せかい] 中[じゅう]で 起[お]きている。	This problem is probably happening all over the world.	恐らく〜だろう・でしょう	Written たぶん; pairs with だろう/でしょう. From 恐れる but no fear meaning.	N3 batch3 day16 adv
どうせ	394	どうせ	どうせ	adv	adverb	anyway; in any case (resigned)	जे गरे पनि (निराश भाव)	どうせ 間[ま]に 合[あ]わないから、 次[つぎ]の 電車[でんしゃ]で 行[い]こう。	We will not make it anyway, so let us take the next train.	どうせやるなら、 楽[たの]しくやろう。	If we are doing it anyway, let us enjoy it.	どうせ 私[わたし]には 無理[むり]だと 思[おも]っていた。	I assumed it was impossible for me anyway.	どうせ〜なら／どうせ＋V	Resigned tone — careful, it can sound negative. どうせなら = if we are at it anyway.	N3 batch3 day16 adv
せっかく	395	せっかく	せっかく	adv	adverb	with much effort; precious (opportunity)	धेरै मेहनतले; दुर्लभ (मौका)	せっかく 作[つく]った 料理[りょうり]を 食[た]べてもらえなかった。	No one ate the food I went to the trouble of making.	せっかくの 休[やす]みだから、どこかへ 出[で]かけよう。	It is a precious day off, so let us go out somewhere.	せっかく 日本[にほん]にいるのだから、 日本語[にほんご]で 話[はな]そう。	Since we are in Japan, of all things, let us speak Japanese.	せっかく＋V／せっかくの＋N／せっかくだから	Effort or opportunity that deserves not to be wasted. せっかくですが = polite decline opener.	N3 batch3 day16 adv
ちっとも	396	ちっとも	ちっとも	adv	adverb	(not) at all; (not) a bit	अलिकति पनि (…छैन)	薬[くすり]を 飲[の]んでも、ちっとも 良[よ]くならない。	Even taking the medicine, I am not getting better at all.	彼[かれ]の 話[はなし]はちっとも 面白[おもしろ]くない。	His stories are not the least bit interesting.	ちっとも 知[し]りませんでした。	I had no idea at all.	ちっとも〜ない	Always negative. Casual 全然〜ない. Exam checks the negative-pairing adverbs: 決して, 必ずしも, ちっとも.	N3 batch3 day16 adv
常に	397	常[つね]に	つねに	adv	adverb	always; constantly (written)	सधैँ; निरन्तर	彼女[かのじょ]は 常[つね]に 冷静[れいせい]だ。	She is always calm.	安全[あんぜん]を 常[つね]に 第一[だいいち]に 考[かんが]えてください。	Please always put safety first.	社会[しゃかい]は 常[つね]に 変化[へんか]している。	Society is constantly changing.	常に＋V／adj	Written いつも. 日常 (daily life), 非常 (emergency) share the kanji.	N3 batch3 day16 adv
しっかり	398	しっかり	しっかり	adv	adverb / suru-verb	firmly; properly; reliably	राम्ररी; बलियोसँग	ロープをしっかり 握[にぎ]ってください。	Hold the rope firmly.	朝[あさ]ご 飯[はん]をしっかり 食[た]べてから 出[で]かけよう。	Let us eat a proper breakfast before heading out.	彼女[かのじょ]はまだ 二十歳[はたち]だが、しっかりしている。	She is only twenty, but she has her head on straight.	しっかり＋V／しっかりしている	しっかりして！ = pull yourself together! しっかりした人 = dependable person.	N3 batch3 day16 adv
まるで	399	まるで	まるで	adv	adverb	just like; as if; (not) at all	मानौँ; ठ्याक्कै …जस्तै	彼女[かのじょ]の 日本語[にほんご]は、まるで 日本人[にほんじん]のようだ。	Her Japanese is just like a native's.	夢[ゆめ]をまるで 見[み]ているような 一日[いちにち]だった。	It was a day like a dream.	彼[かれ]の 言[い]っていることが、まるで 分[わ]からない。	I do not understand what he is saying at all.	まるで〜ようだ・みたいだ／まるで〜ない	Grammar tie-in: まるで〜ようだ (simile). With negative = completely not.	N3 batch3 day16 adv
無事	400	無事[ぶじ]	ぶじ	adv	na-adjective / noun / adverb	safe; without incident	सकुशल	家族[かぞく]は 全員[ぜんいん] 無事[ぶじ]です。	My family are all safe.	無事[ぶじ]に 試験[しけん]が 終[お]わって、ほっとした。	The exam ended without a hitch, and I felt relieved.	無事[ぶじ]を 祈[いの]っています。	I am praying for your safety.	無事に＋V／無事を祈る	Safe-arrival word: 無事に着きました = arrived safely. 事 (incident) + 無 (none).	N3 batch3 day16 adv
