#separator:tab
#html:false
#tags column:17
#columns:word	rank	word_furigana	reading	type	pos	english	nepali	sentence1	sentence1_en	sentence2	sentence2_en	sentence3	sentence3_en	frame	note	tags
予算	650	予算[よさん]	よさん	noun	noun	budget	बजेट	旅行[りょこう]の 予算[よさん]は 十万円[じゅうまんえん]だ。	The travel budget is 100,000 yen.	予算[よさん]が 足[た]りなくて、 計画[けいかく]を 変更[へんこう]した。	The budget was insufficient, so we changed the plan.	来年度[らいねんど]の 予算[よさん]が 決[き]まった。	Next fiscal year's budget was decided.	予算を立てる／予算内・予算オーバー	予算内 = within budget. 予 (in advance) + 算 (calculate). 予算オーバー is common katakana mix.	N3 batch5 day26 noun
部下	651	部下[ぶか]	ぶか	noun	noun	subordinate; staff under you	मातहत कर्मचारी	彼[かれ]は 部下[ぶか]に 信頼[しんらい]されている。	He is trusted by his subordinates.	部下[ぶか]の 失敗[しっぱい]は 上司[じょうし]の 責任[せきにん]でもある。	A subordinate's failure is also the boss's responsibility.	初[はじ]めて 部下[ぶか]を 持[も]つことになった。	I have subordinates for the first time.	部下を持つ／上司と部下	Set: 上司 (batch2) / 部下 / 同僚 (batch3). Note reading ぶか, not ぶした.	N3 batch5 day27 noun
後輩	652	後輩[こうはい]	こうはい	noun	noun	junior (colleague/student)	कनिष्ठ (सहकर्मी/विद्यार्थी)	大学[だいがく]の 後輩[こうはい]が 同[おな]じ 会社[かいしゃ]に 入[はい]った。	A junior from my university joined the same company.	後輩[こうはい]に 仕事[しごと]を 教[おし]えるのは 難[むずか]しい。	Teaching juniors the job is difficult.	後輩[こうはい]から 相談[そうだん]を 受[う]けた。	A junior came to me for advice.	先輩と後輩	先輩/後輩 = Japan's hierarchy words (not just age — entry order). No clean English equivalent.	N3 batch5 day27 noun
新人	653	新人[しんじん]	しんじん	noun	noun	newcomer; rookie; new employee	नयाँ आएको मान्छे; नवागत	四月[しがつ]に 新人[しんじん]が 五人[ごにん] 入[はい]った。	Five new employees joined in April.	新人[しんじん]のときは 分[わ]からないことばかりだった。	When I was a newcomer, there was nothing I understood.	新人[しんじん] 研修[けんしゅう]が 一週間[いっしゅうかん]ある。	There is a week of new-hire training.	新人研修／新人のころ	新人 = rookie (any field). 新入社員 = new employee specifically. 新人賞 = rookie award.	N3 batch5 day27 noun
顧客	654	顧客[こきゃく]	こきゃく	noun	noun	customer; client (business term)	ग्राहक (व्यापारिक)	顧客[こきゃく]の 情報[じょうほう]は 厳[きび]しく 管理[かんり]されている。	Customer information is strictly managed.	顧客[こきゃく]の 満足[まんぞく] 度[ど]を 上[あ]げることが 目標[もくひょう]だ。	Raising customer satisfaction is the goal.	新[あたら]しい 顧客[こきゃく]を 増[ふ]やすために 広告[こうこく]を 出[だ]した。	We ran an ad to gain new customers.	顧客の＋N／顧客満足	顧客 = business/formal; お客さん = everyday. 顧客データ — your tables are full of this.	N3 batch5 day27 noun
専門	655	専門[せんもん]	せんもん	noun	noun	specialty; field of expertise	विशेषज्ञता; विशेष क्षेत्र	私[わたし]の 専門[せんもん]はデータ 工学[こうがく]です。	My specialty is data engineering.	専門[せんもん] 外[がい]のことは 答[こた]えられません。	I cannot answer things outside my field.	専門[せんもん] 用語[ようご]が 多[おお]くて 難[むずか]しい。	There are many technical terms, so it is difficult.	〜が専門／専門家／専門用語	専門家 = expert; 専門学校 = vocational school; 専門用語 = jargon. Self-intro word.	N3 batch5 day27 noun
分野	656	分野[ぶんや]	ぶんや	noun	noun	field; area (of study/work)	क्षेत्र (अध्ययन/काम)	彼[かれ]はAIの 分野[ぶんや]で 活躍[かつやく]している。	He is active in the field of AI.	自分[じぶん]の 得意[とくい]な 分野[ぶんや]を 伸[の]ばしたい。	I want to develop the areas I am good at.	様々[さまざま]な 分野[ぶんや]の 人[ひと]が 集[あつ]まった。	People from various fields gathered.	〜の分野／得意分野	分野 = domain/field (of knowledge); 業界 (next) = industry (business).	N3 batch5 day27 noun
業界	657	業界[ぎょうかい]	ぎょうかい	noun	noun	industry; business world	उद्योग क्षेत्र	IT 業界[ぎょうかい]は 変化[へんか]が 速[はや]い。	The IT industry changes fast.	この 業界[ぎょうかい]では 人手[ひとで] 不足[ぶそく]が 深刻[しんこく]だ。	In this industry, the labor shortage is serious.	業界[ぎょうかい] 全体[ぜんたい]の 売[う]り 上[あ]げが 落[お]ちている。	Sales across the whole industry are falling.	〜業界（IT業界）／業界全体	業界 = sector as a community of companies; 産業 (batch3) = industry as economic activity.	N3 batch5 day27 noun
職業	658	職業[しょくぎょう]	しょくぎょう	noun	noun	occupation; profession	पेसा	職業[しょくぎょう]は 何[なん]ですか。	What is your occupation?	子[こ]どもの 頃[ころ]なりたかった 職業[しょくぎょう]は 医者[いしゃ]だ。	The occupation I wanted as a child was doctor.	職業[しょくぎょう]によって 収入[しゅうにゅう]は 大[おお]きく 違[ちが]う。	Income differs greatly by occupation.	職業は〜／職業に就く	Form field: 職業. 仕事 = work/job (everyday); 職業 = occupation category.	N3 batch5 day27 noun
職場	659	職場[しょくば]	しょくば	noun	noun	workplace	कार्यस्थल	職場[しょくば]の 人間[にんげん] 関係[かんけい]がうまくいっている。	Relationships at work are going well.	職場[しょくば]までは 自転車[じてんしゃ]で 二十分[にじゅっぷん]だ。	It is twenty minutes by bicycle to my workplace.	新[あたら]しい 職場[しょくば]にはもう 慣[な]れましたか。	Have you gotten used to the new workplace yet?	職場の＋N／職場に慣れる	職場 = the physical/social workplace; 会社 = the company. 職場環境 = work environment.	N3 batch5 day27 noun
経歴	660	経歴[けいれき]	けいれき	noun	noun	career history; background	करियर इतिहास; पृष्ठभूमि	彼[かれ]の 経歴[けいれき]は 面接[めんせつ] 官[かん]を 驚[おどろ]かせた。	His background impressed the interviewers.	簡単[かんたん]に 経歴[けいれき]を 説明[せつめい]してください。	Please briefly explain your career history.	経歴[けいれき]を 偽[いつわ]って 採用[さいよう]された。	He was hired after faking his credentials.	経歴を説明する／経歴書	経歴 = track record; 履歴書 (day 27) = the resume document. 経験 (batch1) = experience.	N3 batch5 day27 noun
資格	661	資格[しかく]	しかく	noun	noun	qualification; certification; eligibility	योग्यता; प्रमाणपत्र	資格[しかく]を 取[と]るために 勉強[べんきょう]している。	I am studying to get a qualification.	この 仕事[しごと]には 特別[とくべつ]な 資格[しかく]は 必要[ひつよう]ない。	No special qualification is needed for this job.	君[きみ]に 人[ひと]を 批判[ひはん]する 資格[しかく]はない。	You have no right to criticize others.	資格を取る／資格がある・ない	Certifications (your Databricks certs = 資格) AND 'the right to' (資格がない). Homophone 四角 = square!	N3 batch5 day27 noun
免許	662	免許[めんきょ]	めんきょ	noun	noun	license	लाइसेन्स; इजाजतपत्र	去年[きょねん]、 運転[うんてん] 免許[めんきょ]を 取[と]った。	I got my driver's license last year.	免許[めんきょ]の 更新[こうしん]に 行[い]かなければならない。	I have to go renew my license.	免許[めんきょ]を 持[も]っていないと、この 仕事[しごと]はできない。	Without a license, you cannot do this job.	免許を取る・更新する／運転免許	免許 = government license (driving, teaching); 資格 = qualification (broader). 免許証 = license card.	N3 batch5 day27 noun
履歴書	663	履歴書[りれきしょ]	りれきしょ	noun	noun	resume; CV	बायोडाटा; रिजुमे	面接[めんせつ]の 前[まえ]に 履歴書[りれきしょ]を 送[おく]った。	I sent my resume before the interview.	履歴書[りれきしょ]は 手書[てが]きで 書[か]く 会社[かいしゃ]もある。	Some companies require handwritten resumes.	履歴書[りれきしょ]に 写真[しゃしん]を 貼[は]ってください。	Please attach a photo to the resume.	履歴書を書く・送る	Japan resume culture (photo, handwritten). 職務経歴書 = detailed work history (the second document).	N3 batch5 day27 noun
収入	664	収入[しゅうにゅう]	しゅうにゅう	noun	noun	income	आम्दानी	収入[しゅうにゅう]が 増[ふ]えたので、 引[ひ]っ 越[こ]しを 考[かんが]えている。	My income increased, so I am thinking of moving.	収入[しゅうにゅう]と 支出[ししゅつ]のバランスが 大切[たいせつ]だ。	The balance of income and expenses is important.	副業[ふくぎょう]で 収入[しゅうにゅう]を 得[え]ている。	I earn income from a side job.	収入がある・増える／収入と支出	Pair: 収入 (in) ↔ 支出 (out). 給料 (batch2) = salary specifically.	N3 batch5 day27 noun
支出	665	支出[ししゅつ]	ししゅつ	noun	noun / suru-verb	expenditure; spending	खर्च	今月[こんげつ]は 支出[ししゅつ]が 多[おお]かった。	Spending was high this month.	無駄[むだ]な 支出[ししゅつ]を 減[へ]らしたい。	I want to cut wasteful spending.	支出[ししゅつ]の 内容[ないよう]を 記録[きろく]している。	I keep a record of what I spend on.	支出を減らす／収入と支出	Pair with 収入. 支払う (batch1) shares 支. 出費 = an expense (casual).	N3 batch5 day27 noun
家賃	666	家賃[やちん]	やちん	noun	noun	rent (housing)	घरभाडा	家賃[やちん]は 毎月[まいつき] 二十五日[にじゅうごにち]に 払[はら]う。	Rent is paid on the 25th every month.	東京[とうきょう]は 家賃[やちん]が 高[たか]すぎる。	Rent in Tokyo is too high.	家賃[やちん]を 滞納[たいのう]すると 大変[たいへん]なことになる。	Falling behind on rent leads to serious trouble.	家賃を払う／家賃が高い・安い	Reading やちん (家 = や here). 敷金/礼金 = deposit/key money — the Japan rental extras.	N3 batch5 day27 noun
現金	667	現金[げんきん]	げんきん	noun	noun	cash	नगद	この 店[みせ]は 現金[げんきん]しか 使[つか]えない。	This shop only takes cash.	現金[げんきん]を 持[も]ち 歩[ある]かない 人[ひと]が 増[ふ]えた。	More people no longer carry cash.	現金[げんきん]で 払[はら]いますか、カードにしますか。	Will you pay by cash or card?	現金で払う／現金のみ	現金のみ = cash only (still common in Japan). キャッシュレス = cashless.	N3 batch5 day27 noun
領収書	668	領収書[りょうしゅうしょ]	りょうしゅうしょ	noun	noun	receipt (formal, for expenses)	रसिद (औपचारिक)	領収書[りょうしゅうしょ]をお 願[ねが]いします。	A receipt, please.	経費[けいひ]で 落[お]とすには 領収書[りょうしゅうしょ]が 必要[ひつよう]だ。	To expense it, you need a receipt.	領収書[りょうしゅうしょ]の 宛名[あてな]は 会社[かいしゃ] 名[めい]でお 願[ねが]いします。	Please make the receipt out to the company name.	領収書をもらう・お願いする	領収書 = formal receipt with name (for expenses); レシート = register receipt. Business-trip essential.	N3 batch5 day27 noun
財産	669	財産[ざいさん]	ざいさん	noun	noun	property; assets; fortune	सम्पत्ति	彼[かれ]は 全[すべ]ての 財産[ざいさん]を 失[うしな]った。	He lost all his assets.	祖父[そふ]の 財産[ざいさん]を 兄弟[きょうだい]で 分[わ]けた。	We siblings divided our grandfather's estate.	健康[けんこう]は 何[なに]よりの 財産[ざいさん]だ。	Health is the greatest asset of all.	財産を残す・失う	Property/wealth. 遺産 = inheritance. 財布 (wallet) shares 財.	N3 batch5 day27 noun
年金	670	年金[ねんきん]	ねんきん	noun	noun	pension	निवृत्तिभरण; पेन्सन	年金[ねんきん]だけでは 生活[せいかつ]できない。	You cannot live on the pension alone.	毎月[まいつき] 年金[ねんきん]を 払[はら]っている。	I pay into the pension every month.	年金[ねんきん]をもらえる 年齢[ねんれい]が 上[あ]がるかもしれない。	The age you can receive a pension may go up.	年金を払う・もらう／年金制度	国民年金 / 厚生年金 = Japan's two pension systems. Payslip word.	N3 batch5 day27 noun
借金	671	借金[しゃっきん]	しゃっきん	noun	noun / suru-verb	debt; loan (owed)	ऋण	彼[かれ]は 車[くるま]を 買[か]うために 借金[しゃっきん]をした。	He took on debt to buy a car.	やっと 借金[しゃっきん]を 全部[ぜんぶ] 返[かえ]した。	I finally paid back all my debt.	借金[しゃっきん]が 増[ふ]えて、 生活[せいかつ]が 苦[くる]しい。	My debt has grown and life is hard.	借金をする・返す／借金がある	Reading しゃっきん (not しゃくきん). 借りる (N4) + 金. ローン = loan (neutral); 借金 = debt (negative).	N3 batch5 day27 noun
利益	672	利益[りえき]	りえき	noun	noun	profit; benefit	नाफा; फाइदा	会社[かいしゃ]は 今年[ことし]、 大[おお]きな 利益[りえき]を 出[だ]した。	The company made a large profit this year.	自分[じぶん]の 利益[りえき]だけを 考[かんが]えてはいけない。	You must not think only of your own benefit.	この 取引[とりひき]は 両方[りょうほう]に 利益[りえき]がある。	This deal benefits both sides.	利益を出す・得る／利益がある	Business profit and personal gain. 得 (batch4) is the casual 'advantage'. 損失 = loss.	N3 batch5 day27 noun
世話	673	世話[せわ]	せわ	noun	noun / suru-verb	care; looking after	हेरचाह	犬[いぬ]の 世話[せわ]は 毎日[まいにち] 大変[たいへん]だ。	Taking care of the dog every day is hard.	入院[にゅういん] 中[ちゅう]、 母[はは]が 子[こ]どもの 世話[せわ]をしてくれた。	While I was hospitalized, my mother looked after the kids.	いつもお 世話[せわ]になっております。	Thank you for your continued support. (business greeting)	Aの世話をする／お世話になる	お世話になっております = the email/phone opener you use daily. 世話をする = care for.	N3 batch5 day27 noun
迷子	674	迷子[まいご]	まいご	noun	noun	lost child; getting lost	हराएको बच्चा; हराउनु	デパートで 迷子[まいご]になった。	I got lost in the department store.	迷子[まいご]の 子[こ]どもが 泣[な]いていた。	A lost child was crying.	地図[ちず]があっても 迷子[まいご]になることがある。	Even with a map, you can get lost.	迷子になる	Special reading まいご. Used for adults too (迷子になる = get lost). 迷う (batch1) is the verb.	N3 batch5 day27 noun
行列	675	行列[ぎょうれつ]	ぎょうれつ	noun	noun	queue; long line; procession	लामो लाइन	人気[にんき]のラーメン 店[てん]に 行列[ぎょうれつ]ができている。	There is a long line at the popular ramen shop.	行列[ぎょうれつ]に 並[なら]んで 一時間[いちじかん] 待[ま]った。	I waited an hour standing in the queue.	行列[ぎょうれつ]のできる 店[みせ]は、たいてい 美味[おい]しい。	Shops with lines are usually good.	行列ができる／行列に並ぶ	行列 = a long queue (the phenomenon); 列 (batch4) = a line/row. Tokyo lifestyle word.	N3 batch5 day27 noun
眩しい	676	眩[まぶ]しい	まぶしい	adj	i-adjective	dazzling; glaring; radiant	चम्किलो (आँखा तिरमिराउने)	朝[あさ]の 光[ひかり]が 眩[まぶ]しくて 目[め]が 開[あ]けられない。	The morning light is so bright I cannot open my eyes.	眩[まぶ]しいので、カーテンを 閉[し]めてください。	It is glaring, so please close the curtains.	彼女[かのじょ]の 笑顔[えがお]は 眩[まぶ]しかった。	Her smile was radiant.	Aが眩しい	Light too bright for the eyes. Also 'dazzling' person/smile. Kanji hard — often kana まぶしい.	N3 batch5 day28 adj
頼もしい	677	頼[たの]もしい	たのもしい	adj	i-adjective	reliable; dependable; reassuring	भरपर्दो; भरोसा गर्न लायक	彼[かれ]がいてくれると 頼[たの]もしい。	Having him around is reassuring.	新人[しんじん]なのに、 頼[たの]もしい 発言[はつげん]をした。	Despite being new, he made a dependable-sounding statement.	頼[たの]もしい 仲間[なかま]に 恵[めぐ]まれた。	I have been blessed with reliable companions.	Aが頼もしい／頼もしい＋N	From 頼る (batch1). 頼りになる = same idea. Positive character praise.	N3 batch5 day28 adj
ぬるい	678	ぬるい	ぬるい	adj	i-adjective	lukewarm; tepid; lax	मनतातो; हल्का	お 風呂[ふろ]がぬるいので、 温[あたた]め 直[なお]した。	The bath was lukewarm, so I reheated it.	ぬるいビールは 美味[おい]しくない。	Warm beer is not tasty.	そんなぬるい 練習[れんしゅう]では 上手[じょうず]にならない。	With such lax practice you will not improve.	Aがぬるい	Bath/drinks not hot or cold enough. Also 'soft/lax' (attitude). Kanji 温い exists; kana normal.	N3 batch5 day28 adj
不幸	679	不幸[ふこう]	ふこう	adj	na-adjective / noun	unhappy; unfortunate; misfortune	दुःखी; दुर्भाग्य	彼[かれ]は 不幸[ふこう]な 子[こ]ども 時代[じだい]を 過[す]ごした。	He had an unhappy childhood.	不幸[ふこう]な 事故[じこ]で 友人[ゆうじん]を 失[うしな]った。	I lost a friend in an unfortunate accident.	不幸[ふこう] 中[ちゅう]の 幸[さいわ]いで、けがはなかった。	Fortunately amid misfortune, no one was hurt.	不幸な＋N／不幸中の幸い	Opposite: 幸せ / 幸福. 不幸中の幸い = a silver lining. Also euphemism for a death in the family.	N3 batch5 day28 adj
幸運	680	幸運[こううん]	こううん	adj	na-adjective / noun	lucky; good fortune	भाग्यमानी; सौभाग्य	幸運[こううん]にも、 最後[さいご]の 一枚[いちまい]のチケットが 買[か]えた。	Luckily, I was able to buy the last ticket.	彼女[かのじょ]に 会[あ]えたのは 幸運[こううん]だった。	Meeting her was good fortune.	幸運[こううん]を 祈[いの]ります。	I wish you good luck.	幸運にも／幸運を祈る	幸運にも = fortunately. Opposite: 不運. ラッキー is the casual loanword.	N3 batch5 day28 adj
有利	681	有利[ゆうり]	ゆうり	adj	na-adjective	advantageous; favorable	फाइदाजनक; अनुकूल	英語[えいご]ができると 就職[しゅうしょく]に 有利[ゆうり]だ。	Being able to speak English is an advantage for job hunting.	この 条件[じょうけん]は 私[わたし]たちに 有利[ゆうり]だ。	These conditions are favorable to us.	有利[ゆうり]な 立場[たちば]にいるうちに 決[き]めよう。	Let us decide while we are in a strong position.	Aに有利だ／有利な＋N	Pair: 有利 ↔ 不利 (next). 有 (have) + 利 (advantage). Used for competitions/negotiations.	N3 batch5 day28 adj
不利	682	不利[ふり]	ふり	adj	na-adjective	disadvantageous; unfavorable	प्रतिकूल; नोक्सानजनक	雨[あめ]の 試合[しあい]は 私[わたし]たちに 不利[ふり]だ。	A rainy match is a disadvantage for us.	不利[ふり]な 条件[じょうけん]でも、 契約[けいやく]するしかなかった。	Even with unfavorable terms, we had no choice but to sign.	情報[じょうほう]が 少[すく]ないと 不利[ふり]になる。	Having little information puts you at a disadvantage.	Aに不利だ／不利になる	Pair with 有利. Homophone ふり = pretending (〜ふりをする) — different word!	N3 batch5 day28 adj
正常	683	正常[せいじょう]	せいじょう	adj	na-adjective / noun	normal (functioning); regular	सामान्य (ठीक अवस्था)	システムは 正常[せいじょう]に 動[うご]いています。	The system is operating normally.	検査[けんさ]の 結果[けっか]は 正常[せいじょう]だった。	The test results were normal.	電車[でんしゃ]は 正常[せいじょう] 運転[うんてん]に 戻[もど]った。	Trains have returned to normal service.	正常に＋V／正常に戻る	正常 = functioning correctly (systems, health); 普通 = ordinary. Log message word: 正常終了.	N3 batch5 day28 adj
異常	684	異常[いじょう]	いじょう	adj	na-adjective / noun	abnormal; unusual; anomaly	असामान्य; गडबडी	今年[ことし]の 夏[なつ]は 異常[いじょう]な 暑[あつ]さだ。	This summer is abnormally hot.	機械[きかい]に 異常[いじょう]が 見[み]つかった。	An abnormality was found in the machine.	異常[いじょう]があれば、すぐに 知[し]らせてください。	If there is anything abnormal, notify us immediately.	異常な＋N／異常がある・ない	TRAP: 異常 (abnormal) vs 以上 (いじょう, more than / that is all). Same sound — huge in listening. 異常検知 = anomaly detection.	N3 batch5 day28 adj
平等	685	平等[びょうどう]	びょうどう	adj	na-adjective / noun	equal; equality	समान; समानता	法[ほう]の 下[もと]では 誰[だれ]もが 平等[びょうどう]だ。	Under the law, everyone is equal.	男女[だんじょ] 平等[びょうどう]はまだ 十分[じゅうぶん]とは 言[い]えない。	Gender equality still cannot be called sufficient.	お 菓子[かし]を 平等[びょうどう]に 分[わ]けた。	I divided the sweets equally.	平等に＋V／男女平等	Reading びょうどう (not へいとう). 平等 = equal treatment; 公平 (next) = fair.	N3 batch5 day28 adj
公平	686	公平[こうへい]	こうへい	adj	na-adjective	fair; impartial	निष्पक्ष	先生[せんせい]は 生徒[せいと]を 公平[こうへい]に 扱[あつか]う。	The teacher treats students fairly.	公平[こうへい]な 判断[はんだん]をするのは 難[むずか]しい。	Making an impartial judgment is hard.	審判[しんぱん]は 公平[こうへい]でなければならない。	A referee must be impartial.	公平に＋V／公平な＋N	公平 = fair/unbiased; 平等 = equal (same amount). Not interchangeable. Opposite: 不公平.	N3 batch5 day28 adj
曖昧	687	曖昧[あいまい]	あいまい	adj	na-adjective	vague; ambiguous	अस्पष्ट; अन्योलपूर्ण	彼[かれ]の 返事[へんじ]は 曖昧[あいまい]だった。	His answer was vague.	曖昧[あいまい]な 指示[しじ]では 部下[ぶか]が 困[こま]る。	Vague instructions leave subordinates at a loss.	日本語[にほんご]には 曖昧[あいまい]な 表現[ひょうげん]が 多[おお]い。	Japanese has many ambiguous expressions.	曖昧な＋N／曖昧にする	Kanji very hard — reading あいまい is what you need; often kana. Opposite: 明確 (batch4).	N3 batch5 day28 adj
大胆	688	大胆[だいたん]	だいたん	adj	na-adjective	bold; daring	साहसी; निडर	彼女[かのじょ]は 大胆[だいたん]な 計画[けいかく]を 発表[はっぴょう]した。	She announced a bold plan.	もっと 大胆[だいたん]に 行動[こうどう]してもいい。	You could act more boldly.	大胆[だいたん]なデザインの 服[ふく]を 着[き]ている。	She is wearing a daringly designed outfit.	大胆な＋N／大胆に＋V	Opposite: 慎重 (batch4). 大胆 = bold (can be reckless or brave depending on context).	N3 batch5 day28 adj
豪華	689	豪華[ごうか]	ごうか	adj	na-adjective	gorgeous; luxurious; lavish	भव्य; आलिशान	結婚式[けっこんしき]は 豪華[ごうか]なホテルで 行[おこな]われた。	The wedding was held at a luxurious hotel.	豪華[ごうか]な 食事[しょくじ]を 楽[たの]しんだ。	We enjoyed a lavish meal.	この 番組[ばんぐみ]は 豪華[ごうか]な 出演者[しゅつえんしゃ]で 話題[わだい]だ。	This program is the talk of the town for its star-studded cast.	豪華な＋N	豪華 = lavish (look/feel); 贅沢 (batch3) = extravagant (spending); 高級 (batch3) = high-grade.	N3 batch5 day28 adj
巨大	690	巨大[きょだい]	きょだい	adj	na-adjective	huge; gigantic	विशाल	都市[とし]の 中心[ちゅうしん]に 巨大[きょだい]なビルが 建[た]った。	A gigantic building rose in the city center.	巨大[きょだい]な 台風[たいふう]が 近[ちか]づいている。	A massive typhoon is approaching.	巨大[きょだい] 企業[きぎょう]が 市場[しじょう]を 支配[しはい]している。	Giant corporations dominate the market.	巨大な＋N	巨大 = huge (scale, formal); 大きい = big (everyday). 巨大企業 = mega-corporation.	N3 batch5 day28 adj
できるだけ	691	できるだけ	できるだけ	adv	adverb	as much as possible	सकेसम्म	できるだけ 早[はや]く 返事[へんじ]をください。	Please reply as soon as possible.	できるだけ 毎日[まいにち] 日本語[にほんご]を 話[はな]すようにしている。	I try to speak Japanese every day as much as possible.	できるだけのことはした。	I did everything I could.	できるだけ＋adj／V	Softer than なるべく (batch1) — near-identical. できる限り = same, formal.	N3 batch5 day28 adv
大抵	692	大抵[たいてい]	たいてい	adv	adverb / noun	usually; mostly; most (cases)	प्रायः; धेरैजसो	休[やす]みの 日[ひ]は 大抵[たいてい] 家[いえ]にいる。	On days off, I am usually at home.	大抵[たいてい]の 人[ひと]はこの 問題[もんだい]を 知[し]らない。	Most people do not know about this problem.	大抵[たいてい]のことなら 一人[ひとり]でできる。	I can handle most things on my own.	大抵＋V／大抵の＋N	Often kana たいてい. 大抵の人 = most people. Near たいがい. Frequency: いつも ＞ 大抵 ＞ よく.	N3 batch5 day28 adv
案外	693	案外[あんがい]	あんがい	adv	adverb / na-adjective	unexpectedly; contrary to expectations	अपेक्षाभन्दा फरक; सोचेभन्दा	難[むずか]しそうだったが、 案外[あんがい] 簡単[かんたん]だった。	It looked hard, but was unexpectedly easy.	案外[あんがい] 早[はや]く 着[つ]いた。	I arrived sooner than expected.	彼[かれ]は 案外[あんがい] 優[やさ]しいところがある。	He has a surprisingly kind side.	案外＋adj／V	Near-synonym of 意外に (batch1). 案外 leans 'milder than expected' (often positive).	N3 batch5 day28 adv
却って	694	却[かえ]って	かえって	adv	adverb	on the contrary; rather; all the more	उल्टै; बरु	急[いそ]いだら、 却[かえ]って 時間[じかん]がかかった。	I hurried, and it ended up taking longer.	手伝[てつだ]ったつもりが、 却[かえ]って 迷惑[めいわく]をかけた。	I meant to help but instead caused trouble.	薬[くすり]を 飲[の]んだら、 却[かえ]って 気分[きぶん]が 悪[わる]くなった。	I took the medicine and felt even worse instead.	却って＋adj／V	Result opposite to intent. Usually kana かえって. Distinct from 帰って (returning)!	N3 batch5 day28 adv
ほぼ	695	ほぼ	ほぼ	adv	adverb	almost; nearly; approximately	लगभग; झन्डै	作業[さぎょう]はほぼ 終[お]わった。	The work is almost finished.	二人[ふたり]の 意見[いけん]はほぼ 同[おな]じだった。	The two opinions were nearly the same.	毎日[まいにち]ほぼ 同[おな]じ 時間[じかん]に 起[お]きる。	I get up at roughly the same time every day.	ほぼ＋adj／V／N	ほぼ = almost (written/neutral); だいたい = roughly (spoken); ほとんど = almost all. 約 (batch3) = approx. before numbers.	N3 batch5 day28 adv
逆に	696	逆[ぎゃく]に	ぎゃくに	adv	adverb	conversely; on the contrary; instead	उल्टो; यसको विपरीत	褒[ほ]めたのに、 逆[ぎゃく]に 怒[おこ]られた。	I praised him, but got scolded instead.	逆[ぎゃく]に 言[い]えば、 時間[じかん]さえあればできる。	Conversely, if there is time, it can be done.	値段[ねだん]を 下[さ]げたら、 逆[ぎゃく]に 売[う]れなくなった。	When we lowered the price, sales dropped instead.	逆に＋V／逆に言えば	逆 = reverse. 逆に言えば = to put it the other way. Very common spoken connector. 却って overlaps.	N3 batch5 day28 adv
ちなみに	697	ちなみに	ちなみに	adv	conjunction	by the way; incidentally	यसै सन्दर्भमा; प्रसङ्गवश	ちなみに、 会議[かいぎ]は 三時[さんじ]からです。	By the way, the meeting is from three.	ちなみに、この 店[みせ]は 火曜日[かようび]が 休[やす]みだ。	Incidentally, this shop is closed on Tuesdays.	ちなみに、 私[わたし]は 来[こ]られません。	Incidentally, I cannot come.	ちなみに、〜	Adds a related aside. Softer than ところで (topic change). Both spoken and email.	N3 batch5 day28 adv
ただし	698	ただし	ただし	adv	conjunction	however; provided that; but (condition)	तर; सर्तमा	参加[さんか]は 無料[むりょう]です。ただし、 予約[よやく]が 必要[ひつよう]です。	Participation is free. However, reservation is required.	返品[へんぴん]できます。ただし、 一週間[いっしゅうかん] 以内[いない]に 限[かぎ]ります。	Returns are accepted. But only within one week.	誰[だれ]でも 使[つか]えます。ただし、 会員[かいいん] 登録[とうろく]が 必要[ひつよう]です。	Anyone can use it, provided they register as a member.	文。ただし、〜	Adds a condition/exception to a preceding statement. Written/signs. でも/しかし = plain 'but'.	N3 batch5 day28 adv
要するに	699	要[よう]するに	ようするに	adv	adverb	in short; to sum up	संक्षेपमा; भन्नुको मतलब	要[よう]するに、お 金[かね]が 足[た]りないということだ。	In short, there is not enough money.	要[よう]するに、 彼[かれ]は 行[い]きたくないんだ。	Basically, he does not want to go.	話[はなし]が 長[なが]いので、 要[よう]するに 何[なに]が 言[い]いたいのか 教[おし]えて。	Your story is long — just tell me what you are trying to say.	要するに、〜	Summarizes what came before. つまり (batch1) = that is to say; 要するに = the gist is.	N3 batch5 day28 adv
まさに	700	まさに	まさに	adv	adverb	exactly; precisely; truly	ठ्याक्कै; साँच्चै	それはまさに 私[わたし]が 探[さが]していた 本[ほん]だ。	That is exactly the book I was looking for.	まさに 今[いま]、 電話[でんわ]しようと 思[おも]っていたところだ。	I was just now about to call you.	彼[かれ]はまさにプロだ。	He is truly a professional.	まさに＋N／V	Emphatic 'precisely'. Do not confuse with まさか (batch3, no way!). Written 正に rarely.	N3 batch5 day28 adv
